Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH_Total_Scale,PH_QF
CHEECA_80W_25N,24.898,-80.619,11/4/16,15:17,639.9,2,8.31,405.2,2,8.23,1018.7,25.3,97.04,24.765,34.646,645.3,408.5,627.2,397.1,230.1,629.2,398.4,230.8,7.909,2
CHEECA_80W_25N,24.898,-80.619,11/4/16,18:17,611.1,2,6.89,397.6,2,6.74,1016.7,25.7,97.82,25.11,34.57,615.4,400.3,596.6,388.1,208.5,598.5,389.3,209.2,7.929,2
CHEECA_80W_25N,24.898,-80.619,11/4/16,21:17,585.1,2,6.98,397.5,2,6.54,1016,26.4,98.71,25.319,34.592,589.2,400.1,570.6,387.5,183.1,572.4,388.7,183.7,7.94,2
CHEECA_80W_25N,24.898,-80.619,11/5/16,0:17,599.1,2,6.18,399.4,2,5.74,1017,26.5,98.7,25.231,34.651,602.8,401.7,584.4,389.4,195,586.3,390.7,195.6,7.935,2
CHEECA_80W_25N,24.898,-80.619,11/5/16,3:17,576.5,2,6.96,400,2,6.6,1017.9,26,98.79,25.163,34.843,580.5,402.6,563.4,390.7,172.7,565.2,392,173.2,7.951,2
CHEECA_80W_25N,24.898,-80.619,11/5/16,6:17,594.5,2,7.15,401.2,2,6.83,1017.3,25.7,98.42,25.035,34.787,598.8,404,580.9,391.9,189,582.8,393.2,189.6,7.94,2
CHEECA_80W_25N,24.898,-80.619,11/5/16,9:17,611.4,2,7.28,409.7,2,7,1016.7,25.3,98.71,24.818,34.296,615.9,412.6,597.4,400.2,197.3,599.4,401.4,197.9,7.931,2
CHEECA_80W_25N,24.898,-80.619,11/5/16,12:17,603.2,2,7.29,410.5,2,7.16,1018.2,25,98.3,24.968,34.728,607.7,413.4,590.2,401.5,188.6,592,402.8,189.3,7.933,2
CHEECA_80W_25N,24.898,-80.619,11/5/16,15:17,620.8,2,7.95,403.7,2,7.85,1018.9,25.3,98.02,25.147,34.709,625.8,406.9,608,395.3,212.7,610,396.5,213.4,7.928,2
CHEECA_80W_25N,24.898,-80.619,11/5/16,18:17,578,2,7.35,403.8,2,7.16,1017,26.6,98.12,25.623,34.93,582.3,406.7,564.1,394,170.1,565.9,395.3,170.6,7.95,2
CHEECA_80W_25N,24.898,-80.619,11/5/16,21:17,515,2,5.99,400.4,2,5.62,1017.5,27.1,98.91,25.757,35.285,518.1,402.7,502,390.2,111.8,503.6,391.4,112.2,7.987,2
CHEECA_80W_25N,24.898,-80.619,11/6/16,0:17,522.8,2,5.4,405.9,2,5.09,1018.1,26.4,99.06,25.616,35.239,525.7,408,509.8,395.7,114.1,511.5,397,114.5,7.984,2
CHEECA_80W_25N,24.898,-80.619,11/6/16,3:17,514.1,2,6.68,411.8,2,6.53,1019.3,25.8,98.86,25.566,35.246,517.6,414.5,502.6,402.6,100,504.2,403.9,100.4,7.991,2
CHEECA_80W_25N,24.898,-80.619,11/6/16,6:17,483.2,2,7.11,411.6,2,6.94,1018.4,25.5,98.83,25.571,35.449,486.7,414.5,472.2,402.2,70,473.7,403.5,70.2,8.007,2
CHEECA_80W_25N,24.898,-80.619,11/6/16,9:17,496.3,2,7.33,414.3,2,7.17,1017.7,25.2,98.36,25.394,35.456,500,417.3,484.9,404.7,80.2,486.5,406,80.5,7.998,2
CHEECA_80W_25N,24.898,-80.619,11/6/16,12:17,498.5,2,7.9,403.4,2,7.78,1019.1,25.1,97.77,25.262,35.47,502.5,406.6,488.2,395,93.2,489.8,396.3,93.5,7.996,2
CHEECA_80W_25N,24.898,-80.619,11/6/16,15:17,478.1,2,7.57,402.9,2,7.43,1020.2,25.3,98.1,25.293,35.468,481.7,405.9,468.5,394.8,73.7,470,396,74,8.01,2
CHEECA_80W_25N,24.898,-80.619,11/6/16,18:17,462.1,2,7.1,402.3,2,6.93,1017.9,25.6,98.69,25.605,35.678,465.5,405.1,451.4,392.8,58.5,452.8,394.1,58.7,8.025,2
CHEECA_80W_25N,24.898,-80.619,11/6/16,21:17,471.1,2,6.72,401.9,2,6.45,1017.8,25.9,99.12,25.68,35.64,474.3,404.6,459.8,392.2,67.6,461.3,393.5,67.8,8,2
CHEECA_80W_25N,24.898,-80.619,11/7/16,0:17,477.7,2,6.6,402.5,2,6.34,1019,25.8,99.04,25.509,35.604,480.9,405,467,393.3,73.7,468.5,394.6,73.9,8.012,2
CHEECA_80W_25N,24.898,-80.619,11/7/16,3:17,485.6,2,6.91,401.7,2,6.72,1019.3,25.6,98.76,25.349,35.592,489,404.4,475.1,392.9,82.2,476.7,394.2,82.5,7.997,2
CHEECA_80W_25N,24.898,-80.619,11/7/16,6:17,496.8,2,7.22,401.2,2,6.98,1018.7,25.4,98.5,25.144,35.532,500.4,404,486.1,392.4,93.6,487.6,393.7,93.9,8.002,2
CHEECA_80W_25N,24.898,-80.619,11/7/16,9:17,498.6,2,7.13,401.4,2,6.95,1018.1,25.3,98.18,25.007,35.537,502.2,404.2,487.6,392.5,95.1,489.2,393.7,95.4,8.001,2
CHEECA_80W_25N,24.898,-80.619,11/7/16,12:17,504.4,2,6.96,401.5,2,6.82,1019.4,25.2,97.76,24.926,35.558,507.9,404.2,493.9,393.1,100.8,495.5,394.3,101.2,7.99,2
CHEECA_80W_25N,24.898,-80.619,11/7/16,15:17,492.2,2,7.35,400.8,2,7.21,1020.4,25.2,97.74,24.909,35.605,495.8,403.7,482.6,392.9,89.7,484.2,394.2,90,8,2
CHEECA_80W_25N,24.898,-80.619,11/7/16,18:17,530.5,2,6.6,401.2,2,6.41,1018.9,25.3,97.91,24.844,35.527,534.1,403.8,519.2,392.6,126.6,520.8,393.8,127,7.975,2
CHEECA_80W_25N,24.898,-80.619,11/7/16,21:17,525.5,2,6.74,400.9,2,6.56,1018.6,25.2,98.04,24.933,35.531,529,403.6,514,392.1,121.9,515.7,393.4,122.3,7.982,2
CHEECA_80W_25N,24.898,-80.619,11/8/16,0:17,525.3,2,6.8,400.6,2,6.61,1019.7,25.1,98,24.856,35.515,528.9,403.3,514.5,392.4,122.2,516.2,393.6,122.6,7.974,2
CHEECA_80W_25N,24.898,-80.619,11/8/16,3:17,536.7,2,6.53,400.6,2,6.24,1020.2,24.9,97.78,24.564,35.479,540.2,403.2,526.1,392.6,133.5,527.8,393.9,133.9,7.981,2
CHEECA_80W_25N,24.898,-80.619,11/8/16,6:17,591,2,6.61,400.9,2,6.32,1019.4,24.6,97.37,24.252,35.29,595,403.4,579.2,392.8,186.5,581.1,394.1,187.1,7.949,2
CHEECA_80W_25N,24.898,-80.619,11/8/16,9:17,615.5,2,7.5,400.9,2,7.27,1018.7,24.4,96.99,24.127,35.192,620.1,403.8,603.5,393,210.5,605.4,394.2,211.2,7.897,2
CHEECA_80W_25N,24.898,-80.619,11/8/16,12:17,632.6,2,6.63,401.2,2,6.32,1019.8,24.3,96.55,23.967,35.127,636.8,403.8,620.6,393.5,227.1,622.6,394.8,227.8,7.905,2
CHEECA_80W_25N,24.898,-80.619,11/8/16,15:17,637.5,2,7.43,402,2,7.33,1020.7,24.3,96.13,24.05,35.186,642.3,404.9,626.3,394.9,231.4,628.4,396.2,232.2,7.914,2
CHEECA_80W_25N,24.898,-80.619,11/8/16,18:17,607.4,2,6.68,400.8,2,6.54,1018.7,24.7,96.61,24.247,35.175,611.5,403.4,594.9,392.5,202.4,596.8,393.7,203.1,7.927,2
CHEECA_80W_25N,24.898,-80.619,11/8/16,21:17,579,2,6.09,401.1,2,5.75,1017.7,25,97.23,24.38,35.131,582.5,403.5,566,392,174,567.9,393.3,174.5,7.951,2
CHEECA_80W_25N,24.898,-80.619,11/9/16,0:17,599.5,2,5.95,401.6,2,5.59,1018.7,24.8,97.31,24.277,34.981,603.1,403.8,586.7,392.8,193.8,588.6,394.1,194.5,7.923,2
CHEECA_80W_25N,24.898,-80.619,11/9/16,3:17,608.1,2,6.34,401.2,2,5.99,1018.7,24.6,97.2,24.156,34.889,612,403.6,595.5,392.7,202.8,597.5,394,203.5,7.937,2
CHEECA_80W_25N,24.898,-80.619,11/9/16,6:17,588.9,2,6.58,400.6,2,6.27,1017.2,24.5,97,24.028,35.001,592.8,403.1,576.1,391.8,184.4,578,393.1,185,7.938,2
CHEECA_80W_25N,24.898,-80.619,11/9/16,9:17,551.3,2,6.45,400.9,2,6.12,1016.1,24.4,96.74,23.882,35.361,554.9,403.3,538.8,391.6,147.2,540.5,392.9,147.6,7.963,2
CHEECA_80W_25N,24.898,-80.619,11/9/16,12:17,561,2,6.39,400.7,2,6.09,1017.1,24.2,96.29,23.798,35.393,564.6,403.1,548.8,391.9,157,550.6,393.1,157.5,7.958,2
CHEECA_80W_25N,24.898,-80.619,11/9/16,15:17,613.1,2,7.62,399.6,2,7.5,1018.2,24.6,96.37,23.98,34.958,617.9,402.6,601.1,391.7,209.4,603,392.9,210.1,7.926,2
CHEECA_80W_25N,24.898,-80.619,11/9/16,18:17,583.8,2,6.9,399.1,2,6.73,1016.4,25.4,96.95,24.374,35.116,587.9,401.9,570.5,390,180.5,572.4,391.2,181.1,7.946,2
CHEECA_80W_25N,24.898,-80.619,11/9/16,21:17,555,2,6.35,399.4,2,6.12,1015.8,25.8,97.5,24.368,35.306,558.6,401.9,541.7,389.8,152,543.5,391,152.5,7.956,2
CHEECA_80W_25N,24.898,-80.619,11/10/16,0:17,496.4,2,5.37,400.8,2,4.77,1017.7,25.7,97.81,24.172,35.737,499.1,402.7,485.1,391.5,93.7,486.7,392.7,94,7.998,2
CHEECA_80W_25N,24.898,-80.619,11/10/16,3:17,590,2,6.32,400.9,2,5.88,1018.6,25.3,97.88,24.019,35.068,593.7,403.3,577.8,392.4,185.4,579.7,393.7,186,7.95,2
CHEECA_80W_25N,24.898,-80.619,11/10/16,6:17,524.9,2,6.57,401,2,6.13,1017.4,25,97.85,24.286,35.583,528.3,403.5,513.3,392,121.3,515,393.3,121.7,7.983,2
CHEECA_80W_25N,24.898,-80.619,11/10/16,9:17,508.7,2,6.96,405.6,2,6.62,1017.3,24.7,97.61,25.387,36.239,512.3,408.3,496.7,395.8,100.9,498.3,397.1,101.2,8.033,2
CHEECA_80W_25N,24.898,-80.619,11/10/16,12:17,575.2,2,6.6,407.1,2,6.35,1019.1,24.6,97.34,23.913,35.208,579,409.7,563.9,399,164.9,565.8,400.3,165.5,7.944,2
CHEECA_80W_25N,24.898,-80.619,11/10/16,15:17,630.3,2,8.03,406.4,2,7.92,1020.5,24.9,96.67,24.199,35.155,635.4,409.7,619.3,399.4,220,621.4,400.7,220.7,7.926,2
CHEECA_80W_25N,24.898,-80.619,11/10/16,18:17,629.8,2,6.92,400.2,2,6.68,1018.3,26.2,96.64,24.87,35.084,634.2,402.9,616.1,391.4,224.7,618.1,392.7,225.4,7.923,2
CHEECA_80W_25N,24.898,-80.619,11/10/16,21:17,612.9,2,5.77,399.7,2,5.51,1017.9,27.4,97.02,25.204,35.159,616.5,401.9,598.3,390,208.2,600.2,391.3,208.9,7.925,2
CHEECA_80W_25N,24.898,-80.619,11/11/16,0:17,540,2,5,401.2,2,4.31,1018.9,27.2,97.31,24.92,35.479,542.7,402.9,527.5,391.6,135.8,529.2,392.9,136.3,7.966,2
CHEECA_80W_25N,24.898,-80.619,11/11/16,3:17,507.7,2,6.38,403,2,5.91,1019.7,26.6,97.53,24.963,35.725,511,405.4,497,394.3,102.7,498.6,395.6,103.1,7.978,2
CHEECA_80W_25N,24.898,-80.619,11/11/16,6:17,518.1,2,6.95,409.3,2,6.57,1018.2,26.1,97.46,24.764,35.682,521.8,412,506.9,400.3,106.6,508.5,401.6,107,7.985,2
CHEECA_80W_25N,24.898,-80.619,11/11/16,9:17,528.5,2,7.84,408.8,2,7.49,1017.5,25.6,96.93,24.721,35.676,532.7,411.9,517.2,399.9,117.3,518.9,401.2,117.6,7.972,2
CHEECA_80W_25N,24.898,-80.619,11/11/16,12:17,527.3,2,7.86,414.8,2,7.64,1018.7,25.2,96.58,24.741,35.725,531.5,418,516.7,406.4,110.3,518.3,407.7,110.7,7.975,2
CHEECA_80W_25N,24.898,-80.619,11/11/16,15:17,553,2,8.93,405.6,2,8.83,1019.3,25.3,96.42,24.792,35.639,558,409.2,542.7,398,144.7,544.4,399.3,145.2,7.958,2
CHEECA_80W_25N,24.898,-80.619,11/11/16,18:17,557.7,2,7.63,401.1,2,7.43,1016.9,26.3,96.82,25.179,35.58,562,404.1,544.9,391.8,153.1,546.6,393,153.6,7.963,2
CHEECA_80W_25N,24.898,-80.619,11/11/16,21:17,523.5,2,7.21,401.2,2,6.49,1016.3,26.9,97.24,25.255,35.719,527.4,403.8,510.9,391.2,119.7,512.5,392.5,120.1,7.979,2
CHEECA_80W_25N,24.898,-80.619,11/12/16,0:17,504.1,2,6.17,402.2,2,5.41,1017.1,27,97.61,25.164,35.773,507.2,404.4,491.8,392.2,99.7,493.4,393.4,100,7.996,2
CHEECA_80W_25N,24.898,-80.619,11/12/16,3:17,528.9,2,7.15,406.6,2,6.66,1018.2,26.3,97.65,25.112,35.729,532.7,409.3,517.2,397.4,119.8,518.9,398.7,120.2,7.975,2
CHEECA_80W_25N,24.898,-80.619,11/12/16,6:17,538.5,2,8.2,402.9,2,7.72,1017.2,25.7,97.47,24.976,35.66,542.9,406,526.7,393.9,132.9,528.4,395.2,133.3,7.97,2
CHEECA_80W_25N,24.898,-80.619,11/12/16,9:17,545.8,2,7.9,407.1,2,7.44,1016.4,25.1,97,24.875,35.678,550.1,410.2,533.4,397.7,135.7,535.1,399,136.1,7.968,2
CHEECA_80W_25N,24.898,-80.619,11/12/16,12:17,520.3,2,8.34,412.5,2,8.1,1017.7,24.7,96.62,24.951,35.8,524.6,415.9,509.3,403.7,105.6,510.9,405,105.9,7.986,2
CHEECA_80W_25N,24.898,-80.619,11/12/16,15:17,522,2,8.76,408.7,2,8.69,1019.5,24.8,96.81,24.878,35.775,526.6,412.3,512.1,401,111.2,513.8,402.2,111.5,7.957,2
CHEECA_80W_25N,24.898,-80.619,11/12/16,18:17,541,2,7.55,399.3,2,7.38,1017.7,25.9,97.02,25.381,35.747,545.1,402.2,528.7,390.2,138.6,530.4,391.4,139,-999,4
CHEECA_80W_25N,24.898,-80.619,11/12/16,21:17,527.6,2,7.39,400.3,2,7.15,1016.9,27.2,97.6,25.487,35.739,531.5,403.2,515.1,390.7,124.3,516.7,392,124.7,7.983,2
CHEECA_80W_25N,24.898,-80.619,11/13/16,0:17,494.9,2,5.16,402.4,2,4.34,1017.8,27.6,97.97,25.213,35.816,497.5,404.1,482.7,392.2,90.6,484.3,393.4,90.8,8.007,2
CHEECA_80W_25N,24.898,-80.619,11/13/16,3:17,508.2,2,6.84,403.3,2,6.19,1018.8,26.8,98.1,25.081,35.762,511.7,405.8,497.2,394.3,102.9,498.8,395.5,103.2,7.994,2
CHEECA_80W_25N,24.898,-80.619,11/13/16,6:17,531.2,2,8.24,402.5,2,7.66,1017.6,26.3,97.94,24.972,35.697,535.6,405.6,519.8,393.7,126.2,521.5,394.9,126.6,-999,4
CHEECA_80W_25N,24.898,-80.619,11/13/16,9:17,548.3,2,8.35,402.4,2,7.78,1017,25.9,97.22,24.957,35.75,552.9,405.5,536.3,393.4,142.9,538,394.6,143.4,7.944,2
CHEECA_80W_25N,24.898,-80.619,11/13/16,12:17,527.7,2,8.22,402.4,2,7.73,1018.7,25.5,96.88,24.882,35.797,532.1,405.6,517.1,394.1,122.9,518.7,395.4,123.3,8.01,2
CHEECA_80W_25N,24.898,-80.619,11/13/16,15:17,526.2,2,8.73,401,2,8.53,1019.9,25.5,96.76,24.853,35.79,530.8,404.4,516.5,393.5,123,518.2,394.8,123.4,7.976,2
CHEECA_80W_25N,24.898,-80.619,11/13/16,18:17,530.2,2,7.96,400.8,2,7.69,1017.9,25.8,96.94,25.075,35.78,534.5,403.9,518.8,392.1,126.8,520.5,393.3,127.2,7.976,2
CHEECA_80W_25N,24.898,-80.619,11/13/16,21:17,525.4,2,6.91,401.6,2,6.23,1017.1,26.3,97.29,25.209,35.793,529.1,404.1,513,391.9,121.2,514.7,393.1,121.6,7.957,2
CHEECA_80W_25N,24.898,-80.619,11/14/16,0:17,507.4,2,6.82,402,2,6.28,1017.3,26.1,97.17,25.183,35.891,510.9,404.6,495.5,392.4,103.1,497.1,393.7,103.4,8.015,2
CHEECA_80W_25N,24.898,-80.619,11/14/16,3:17,487.4,2,7.89,401.6,2,7.51,1017.5,25.7,97.31,25.189,35.98,491.3,404.6,476.6,392.5,84.1,478.2,393.8,84.4,8.006,2
CHEECA_80W_25N,24.898,-80.619,11/14/16,6:17,542.7,2,7.95,400.7,2,7.57,1016.5,25.6,96.55,24.988,35.862,547.1,403.8,530.4,391.5,138.9,532.1,392.7,139.3,7.968,2
CHEECA_80W_25N,24.898,-80.619,11/14/16,9:17,536.9,2,7.49,404.2,2,7.15,1015.6,25.6,95.55,24.996,35.968,540.9,407.1,524,394.3,129.7,525.6,395.5,130.1,7.977,2
CHEECA_80W_25N,24.898,-80.619,11/14/16,12:17,460,2,6.91,410.1,2,6.65,1016.2,25.4,96.06,25.443,36.185,463.2,412.8,448.6,399.8,48.8,450,401.1,48.9,8.024,2
CHEECA_80W_25N,24.898,-80.619,11/14/16,15:17,444.8,2,9.15,398.9,2,9.03,1018,25.4,96.78,25.658,36.248,448.9,402.5,435.3,390.3,45,436.7,391.6,45.1,8.033,2
CHEECA_80W_25N,24.898,-80.619,11/14/16,18:17,459.2,2,8.21,398.3,2,8.01,1015.6,26.6,97.6,25.817,36.131,463.1,401.6,447.8,388.3,59.5,449.2,389.6,59.7,8.003,2
CHEECA_80W_25N,24.898,-80.619,11/14/16,21:17,455.1,2,7.35,397.9,2,7.08,1015,28,98.5,25.934,36.148,458.4,400.7,443,387.2,55.8,444.4,388.4,55.9,8.033,2
CHEECA_80W_25N,24.898,-80.619,11/15/16,0:17,399.7,2,5.63,400,2,4.86,1015.2,27.9,98.99,26.404,36.45,402,402,388.2,388.1,0,389.4,389.4,0,8.069,2
CHEECA_80W_25N,24.898,-80.619,11/15/16,3:17,406.2,2,7.42,401.1,2,6.89,1015.4,27.4,99.01,26.349,36.458,409.2,403.9,395.2,390.1,5.1,396.5,391.3,5.2,8.101,2
CHEECA_80W_25N,24.898,-80.619,11/15/16,6:17,521.7,2,8.2,400.2,2,7.62,1014.4,27.1,98.75,25.553,35.925,526,403.3,508.3,389.7,118.6,510,391,119,8.007,2
CHEECA_80W_25N,24.898,-80.619,11/15/16,9:17,484.4,2,8.08,413.7,2,7.64,1013.9,26.8,98.32,25.617,36.071,488.3,416.9,471.6,402.7,69,473.1,403.9,69.2,8.009,2
CHEECA_80W_25N,24.898,-80.619,11/15/16,12:17,483.6,2,8.17,416.5,2,7.8,1014.7,26.4,97.68,25.55,36.109,487.6,419.8,471.4,405.8,65.5,472.9,407.1,65.7,7.99,2
CHEECA_80W_25N,24.898,-80.619,11/15/16,15:17,454.9,2,8.63,422.1,2,8.35,1015.1,26.1,97.75,25.716,36.246,458.9,425.7,443.6,411.5,32.1,445.1,412.8,32.2,8.048,2
CHEECA_80W_25N,24.898,-80.619,11/15/16,18:17,466.8,2,8.76,399.5,2,8.55,1012.7,25.9,97.75,25.662,36.195,471,402.9,454.3,388.6,65.6,455.7,389.9,65.8,8.02,2
CHEECA_80W_25N,24.898,-80.619,11/15/16,21:17,489.9,2,6.62,400.6,2,6.35,1012.4,25.9,97.41,25.571,36.143,493.1,403.2,475.5,388.8,86.7,477.1,390.1,87,8.001,2
CHEECA_80W_25N,24.898,-80.619,11/16/16,0:17,470.3,2,8.59,401.7,2,8.35,1012.8,25.5,97.18,25.583,36.203,474.3,405.1,457.6,390.8,66.8,459.1,392,67,8.016,2
CHEECA_80W_25N,24.898,-80.619,11/16/16,3:17,462.7,2,8.16,404.9,2,7.95,1013.1,25.2,97.01,25.544,36.236,466.5,408.2,450.3,394,56.3,451.7,395.2,56.5,-999,4
CHEECA_80W_25N,24.898,-80.619,11/16/16,6:17,499.3,2,7.77,405,2,7.58,1012.4,24.8,96.42,25.365,36.09,503.2,408.2,485.5,393.8,91.7,487,395,92,7.995,2
CHEECA_80W_25N,24.898,-80.619,11/16/16,9:17,528.6,2,7.91,406.9,2,7.69,1012.2,24.2,95.8,25.036,35.972,532.8,410.1,514.2,395.8,118.4,515.9,397.1,118.8,7.972,2
CHEECA_80W_25N,24.898,-80.619,11/16/16,12:17,516.2,2,7.7,407.4,2,7.59,1013.4,23.8,95.3,24.909,36.037,520.2,410.6,502.9,396.9,106,504.5,398.1,106.4,7.984,2
CHEECA_80W_25N,24.898,-80.619,11/16/16,15:17,484.2,2,8.27,403.9,2,8.22,1014.3,23.7,95.72,25.128,36.19,488.2,407.2,472.2,393.8,78.3,473.7,395.1,78.6,8.017,2
CHEECA_80W_25N,24.898,-80.619,11/16/16,18:17,472.3,2,7.03,401.5,2,6.91,1012.9,24.3,96.62,25.166,36.15,475.6,404.3,459.3,390.4,68.9,460.7,391.6,69.1,8.018,2
CHEECA_80W_25N,24.898,-80.619,11/16/16,21:17,467.7,2,7.42,401.7,2,7.25,1012.8,25.5,97.6,25.253,36.158,471.2,404.6,454.8,390.6,64.2,456.3,391.8,64.4,8.021,2
CHEECA_80W_25N,24.898,-80.619,11/17/16,0:17,474,2,5.39,401,2,4.51,1013.8,25.9,97.62,25.138,36.178,476.6,402.8,460.7,389.3,71.4,462.1,390.6,71.6,8.013,2
CHEECA_80W_25N,24.898,-80.619,11/17/16,3:17,417.2,2,5.65,404.6,2,5.06,1015.6,25,98.09,25.196,36.37,419.6,406.7,406.3,393.7,12.5,407.6,395,12.6,8.08,2
CHEECA_80W_25N,24.898,-80.619,11/17/16,6:17,410.4,2,6.94,407.8,2,6.56,1015.6,24.2,98.04,25.072,36.422,413.2,410.5,400.2,397.5,2.7,401.5,398.8,2.7,8.095,2
CHEECA_80W_25N,24.898,-80.619,11/17/16,9:17,418.5,2,7.14,409.3,2,6.78,1015.6,23.5,97.64,24.776,36.437,421.5,412.1,408.4,399.3,9.1,409.7,400.6,9.1,8.053,2
CHEECA_80W_25N,24.898,-80.619,11/17/16,12:17,389.9,2,7.39,409.7,2,7.12,1017.1,23.1,97.59,24.833,36.468,392.8,412.6,381.2,400.4,-19.3,382.4,401.7,-19.3,8.053,2
CHEECA_80W_25N,24.898,-80.619,11/17/16,15:17,384.3,2,8.32,410.3,2,8.27,1018.3,23.2,98.12,24.894,36.496,387.6,413.7,376.5,401.9,-25.4,377.7,403.2,-25.5,8.094,2
CHEECA_80W_25N,24.898,-80.619,11/17/16,18:17,377.2,2,6.48,401.7,2,6.31,1016.7,23.9,98.93,25.115,36.477,379.6,404.2,368,391.9,-23.8,369.2,393.1,-23.9,8.056,2
CHEECA_80W_25N,24.898,-80.619,11/17/16,21:17,369.1,2,5.69,402.9,2,5.29,1016.8,24.4,99.68,25.123,36.478,371.2,405.1,359.9,392.8,-32.9,361,394,-33,8.06,2
CHEECA_80W_25N,24.898,-80.619,11/18/16,0:17,376.2,2,6.07,402.5,2,5.67,1018.2,24.3,99.86,24.937,36.457,378.5,404.8,367.6,393.1,-25.5,368.8,394.4,-25.6,8.073,2
CHEECA_80W_25N,24.898,-80.619,11/18/16,3:17,380.9,2,6.72,403.8,2,6.4,1019,24.1,99.69,24.951,36.457,383.5,406.4,372.7,395,-22.3,373.9,396.2,-22.3,8.088,2
CHEECA_80W_25N,24.898,-80.619,11/18/16,6:17,391.2,2,6.83,402.1,2,6.54,1018.4,24.1,99.23,24.846,36.474,393.8,404.8,382.7,393.3,-10.6,383.9,394.6,-10.7,8.073,2
CHEECA_80W_25N,24.898,-80.619,11/18/16,9:17,401.3,2,6.56,415.9,2,6.3,1018.1,24.1,98.65,24.538,36.487,404,418.5,392.6,406.7,-14.1,393.9,408.1,-14.2,8.061,2
CHEECA_80W_25N,24.898,-80.619,11/18/16,12:17,424.2,2,6.49,401.8,2,6.26,1019.2,23.9,97.26,24.483,36.503,427,404.3,415.5,393.4,22.1,416.8,394.7,22.2,8.052,2
CHEECA_80W_25N,24.898,-80.619,11/18/16,15:17,382.9,2,7.38,400.8,2,7.21,1020.6,24,97.83,24.645,36.471,385.8,403.8,375.8,393.3,-17.5,377,394.6,-17.6,8.08,2
CHEECA_80W_25N,24.898,-80.619,11/18/16,18:17,391,2,6.42,401.3,2,6.05,1019,24.2,98.58,24.507,36.303,393.5,403.8,382.8,392.8,-10,384.1,394.1,-10,8.06,2
CHEECA_80W_25N,24.898,-80.619,11/18/16,21:17,410.8,2,6.39,402.1,2,6.05,1019.1,24.5,99.07,24.259,36.257,413.4,404.5,402.4,393.7,8.7,403.7,395,8.7,8.059,2
CHEECA_80W_25N,24.898,-80.619,11/19/16,0:17,425.9,2,6.26,402.6,2,5.97,1020.2,24.4,99.06,24.027,36.283,428.5,405,417.7,394.8,22.9,419.1,396.1,23,8.059,2
CHEECA_80W_25N,24.898,-80.619,11/19/16,3:17,407.3,2,6.48,402.4,2,6.11,1020.7,24.2,98.93,24.055,36.416,410,404.9,399.8,394.9,5,401.1,396.2,5,8.071,2
CHEECA_80W_25N,24.898,-80.619,11/19/16,6:17,399.3,2,6.6,402.5,2,6.24,1019.8,24.1,98.66,24.19,36.487,402,405,391.6,394.5,-2.9,392.9,395.8,-2.9,8.046,2
CHEECA_80W_25N,24.898,-80.619,11/19/16,9:17,436.6,2,6.19,421.5,2,5.89,1018.9,24,98.11,23.784,36.433,439.3,424,427.9,413,14.9,429.3,414.3,14.9,8.063,2
CHEECA_80W_25N,24.898,-80.619,11/19/16,12:17,472.8,2,6.27,415.2,2,6.01,1020.5,23.6,97.26,23.465,36.27,475.8,417.7,464.3,407.6,56.7,465.9,409,56.9,-999,4
CHEECA_80W_25N,24.898,-80.619,11/19/16,15:17,468,2,7.78,410.6,2,7.71,1021.6,23.6,96.72,23.486,36.339,471.6,413.8,460.8,404.3,56.5,462.3,405.6,56.7,8.015,2
CHEECA_80W_25N,24.898,-80.619,11/19/16,18:17,397,2,6.65,405,2,6.53,1018.8,24.3,97.59,24.132,36.533,399.7,407.7,389,396.8,-7.8,390.3,398.1,-7.8,-999,4
CHEECA_80W_25N,24.898,-80.619,11/19/16,21:17,388.4,2,6.14,404.7,2,5.68,1018.1,25.3,98.68,24.248,36.551,390.8,407,380,395.7,-15.7,381.2,397,-15.8,8.1,2
CHEECA_80W_25N,24.898,-80.619,11/20/16,0:17,409.2,2,5.31,406.6,2,4.8,1018.7,25.5,98.74,24.085,36.513,411.4,408.5,400.4,397.6,2.8,401.7,398.9,2.8,8.085,2
CHEECA_80W_25N,24.898,-80.619,11/20/16,3:17,445.4,2,6.18,406.6,2,5.8,1019,24.9,98.63,23.654,36.398,448.2,408.9,436.7,398.4,38.2,438.1,399.7,38.4,8.068,2
CHEECA_80W_25N,24.898,-80.619,11/20/16,6:17,434,2,7.15,406.9,2,6.79,1018.8,24.2,98.19,23.649,36.468,437.2,409.7,425.8,399.1,26.7,427.2,400.4,26.8,8.036,2
CHEECA_80W_25N,24.898,-80.619,11/20/16,9:17,408.5,2,6.94,408.2,2,6.65,1017.9,23.5,98.04,23.737,36.569,411.4,410.9,400.3,399.9,0.5,401.6,401.2,0.5,8.061,2
